IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Control;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
1594917;RAJAWALI EMAS;;;;;;31,70;0,000;31,700;2009-03;0;HO4278;RI;China, People's Republic Of;0;2009-03;7,31;0;Bayu Maritim Berkah PT;5642238;;0,000;0;Unknown;;Non-Propelled;;0;;;0;;Panama;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;UTEC Survey Ltd;United Kingdom;799;1972-06;0,000;2019-02-28;1973-04;60,250;357776000;Bayu Maritim Berkah PT;5642238;2007-06;Non-Propelled;0;Bahtera Bayu Marine Pte Ltd;4246019;0;;;0;0,00;Work/Repair Vessel;;Nantong Tongsheng Ship Mfg;CHR523050;Bayu Maritim Berkah PT;5642238;In Service/Commission;Bayu Maritim Berkah PT;5642238;0;2009
1891975;SEVEN ANTARES;;;;;;31,70;0,000;31,700;2009-01;0;HPXJ;BV;China, People's Republic Of;7569;2009-01;7,31;0;  Unknown;9991001;20190826;4,320;0;Unknown;;Non-Propelled;;0;;;0;;Panama;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;20;;0,000;2019-01-31;;14,940;371619000;Subsea 7 Int'l Contracting Ltd;5596493;2008-01;Non-Propelled;0;Subsea 7 Offshore Resources UK;5673411;0;;;0;0,00;Work/Repair Vessel;;Wison Nantong Heavy Industry;CHR487050;Subsea 7 Int'l Contracting Ltd;5596493;In Service/Commission;  Unknown;9991001;0;2009
4500084;UTEC SURVEYOR;;;;;;12,20;12,360;12,200;1973-09;0;;;United Kingdom;0;1973-09;5,5;0;UTEC Survey Ltd;5211759;;4,180;178;Paxman Diesels Ltd. - Colchester;16;Paxman;16RPHM;197;4;Oil;1;;Unknown;;0,00;2,50;0,00;Yes, But Type Not Known;Not Applicable;0;James Molinary Ltd;Gibraltar;0;;0,000;2018-08-07;;19,370;;UTEC Survey Ltd;5211759;1970-01;Oil Engine(s), Geared Drive;0;UTEC Survey Ltd;5211759;0;;;305;10,00;Salvage Ship;;Robb Caledon;GBI075358;UTEC Survey Ltd;5211759;In Service/Commission;UTEC Survey Ltd;5211759;0;1973
4500292;LYNAS SHUTTLE;;;;;;4,66;4,660;0,000;1981-00;0;GCHK;;United Kingdom;0;1981-00;1,35;0;  Unknown;9991001;;0,000;130;AB Volvo Penta - Sweden;6;Volvo Penta;TAMD122D;150;4;Oil;2;;United Kingdom;;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;209;1978-05;0,000;2019-02-28;1978-09;31,450;235028739;Rptd Sold Undisclosed Interest;9991942;1979-00;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Utility Vessel;;Halmatic Ltd - Havant;GBI293051;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1981
4505412;CATHY M;;;;;;6,50;6,500;0,000;1986-00;0;2BDY2;;United Kingdom;0;1986-00;0;0;  Unknown;9991001;;0,000;98;Perkins Engines Ltd. - Peterborough;6;Perkins;T6.3544;127;4;Oil;2;2400;United Kingdom;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;367;;0,000;2019-02-28;;45,660;235085186;James Molinary Ltd;4254261;1984-00;Oil Engine(s), Geared Drive;0;James Molinary Ltd;4254261;0;;;0;0,00;Work/Repair Vessel;;McTay Bromborough;GBI402064;James Molinary Ltd;4254261;In Service/Commission;  Unknown;9991001;0;1986
4537063;TULU;;;;;;7,70;0,000;7,700;1979-06;0;OXEI;;Denmark;0;1979-06;0;0;  Unknown;9991001;;3,300;260;B&W Alpha Diesel A/S - Denmark;8;Alpha;408-26VO;400;2;Oil;1;400;Denmark;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Latvia Govt Coast Guard;Latvia;545;;0,000;2018-12-21;1970-12;48,320;331670000;Rptd Sold Undisclosed Interest;9991942;1978-02;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Patrol Vessel;;Svendborg Skibsvaerft A/S;DEN009036;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1979
4538548;ISLA ESPANOLA;;;;;;9,10;10,000;9,100;2005-01;0;HC4626;;Spain;0;2005-01;5;0;  Unknown;9991001;;2,700;165;MTU Friedrichshafen GmbH - Friedrichshafen;16;M.T.U.;16V4000M90;190;4;Oil;3;2100;Ecuador;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Hesfibel Uluslararasi;Turkey;592;1965-03;0,000;2019-02-28;1965-12;58,780;;Ecuardor Govt DIRNEA;4228468;2002-10;Oil Engine(s), Geared Drive;0;Ecuardor Govt DIRNEA;4228468;0;;;0;0,00;Patrol Vessel;;Murueta;SPN018011;Ecuardor Govt DIRNEA;4228468;In Service/Commission;  Unknown;9991001;0;2005
4542317;IKOLE;;;;;;6,00;0,000;6,000;2000-06;0;;;Estonia;50;2000-06;0;119;  Unknown;9991001;;2,200;170;Deutz AG - Koeln;12;Deutz;TBD620V12;195;4;Oil;2;1860;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;74;;0,000;2017-08-07;;24,079;;Uranus Navigation SA;5861639;1998-06;Oil Engine(s), Geared Drive;0;Uranus Navigation SA;5861639;0;;;0;23,00;Patrol Vessel;;BLRT Laevaehitus OU;ETN004050;Uranus Navigation SA;5861639;In Service/Commission;  Unknown;9991001;0;2000
4544028;SUURSAARI;;;;;;8,70;0,000;8,700;1966-01;0;OJQS;;Finland;0;1966-01;0;0;  Unknown;9991001;;2,500;0;Oy Wartsila Ab - Finland;;Wartsila;;0;;Oil;1;;Finland;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;112;;0,000;2019-02-28;;24,380;230061040;Applimech Oy;4226515;1965-01;Oil Engine(s), Geared Drive;0;Applimech Oy;4226515;0;;;0;10,00;Cable Layer;;Rauma-Repola Oy - Rauma;FIN003025;Applimech Oy;4226515;In Service/Commission;  Unknown;9991001;0;1966
4544092;HUSVIK MUNIN;;;;;;7,30;0,000;7,300;1999-07;0;LAUG7;RI;Finland;0;1999-07;5;0;  Unknown;9991001;;3,900;170;Wartsila Finland Oy - Finland;16;Cummins Wartsila;16V170;200;4;Oil;2;;Norway (Nis);0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;111;;0,000;2019-02-28;;24,100;257554000;Husvik Munin AS;5808085;1997-07;Oil Engine(s), Geared Drive;0;Husvik Munin AS;5808085;0;;;0;18,00;Patrol Vessel;;Uudenkaupungin Tyovene Oy;FIN020050;Husvik Munin AS;5808085;In Service/Commission;  Unknown;9991001;0;1999
4544107;PROTECTOR;;;;;;7,30;0,000;7,300;2002-01;0;2GWY9;;Finland;0;2002-01;4,5;0;  Unknown;9991001;;3,380;200;Wartsila Finland Oy - Finland;12;Wartsila;12V200;240;4;Oil;2;2500;United Kingdom;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;111;;0,000;2019-02-28;;24,380;235101211;United Kingdom Govt Border;5754527;2000-01;Oil Engine(s), Geared Drive;0;United Kingdom Govt Border;5754527;0;;;0;22,00;Patrol Vessel;;Uudenkaupungin Tyovene Oy;FIN020050;United Kingdom Govt Border;5754527;In Service/Commission;  Unknown;9991001;0;2002
4544119;HUSVIK HUGIN;;;;;;7,30;0,000;7,300;2004-05;0;LAUF7;RI;Finland;0;2004-05;5;0;  Unknown;9991001;;3,900;200;Wartsila Finland Oy - Finland;12;Wartsila;12V200;240;4;Oil;2;2500;Norway (Nis);0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Echoscan Ltd;United Kingdom;284;1970-07;0,000;2018-03-22;;35,240;257553000;Husvik Hugin AS;5808054;2002-05;Oil Engine(s), Geared Drive;0;Husvik Hugin AS;5808054;0;;;0;20,00;Patrol Vessel;;Uudenkaupungin Tyovene Oy;FIN020050;Husvik Hugin AS;5808054;In Service/Commission;  Unknown;9991001;0;2004
4549731;BP 61 PRIGNITZ;;;;;;5,20;5,280;5,200;2006-09;0;DBGQ;LR;Germany;0;2006-09;2,56;0;  Unknown;9991001;;1,200;128;MAN Nutzfahrzeuge AG - Nuernberg;12;MAN;D2842LE;142;4;Oil;2;2100;Germany;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;1036;1969-07;0,000;2019-02-28;1970-04;53,400;211178860;Bundespolizeiamt See;0190237;2004-11;Oil Engine(s), Geared Drive;0;Bundespolizeiamt See;0190237;0;;;0;0,00;Patrol Vessel;;Tangermuende - Genthin;GEU023070;Bundespolizeiamt See;0190237;In Service/Commission;Bundespolizeiamt See;0190237;0;2006
4549743;BP 62 UCKERMARK;;;;;;5,20;5,280;5,200;2007-12;0;DBGR;LR;Germany;0;2007-12;2,56;0;  Unknown;9991001;;1,200;128;MAN Nutzfahrzeuge AG - Nuernberg;12;MAN;D2842LE;142;4;Oil;2;2100;Germany;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Liakos Maritime Co Ltd;Greece;111;1972-02;0,000;2019-02-28;1972-07;24,380;211179560;Bundespolizeiamt See;0190237;2004-11;Oil Engine(s), Geared Drive;0;Bundespolizeiamt See;0190237;0;;;0;0,00;Patrol Vessel;;Tangermuende - Genthin;GEU023070;Bundespolizeiamt See;0190237;In Service/Commission;Bundespolizeiamt See;0190237;0;2007
4549755;BP 63 ALTMARK;;;;;;5,20;5,280;5,200;2007-06;0;DBGS;LR;Germany;6;2007-06;2,56;0;  Unknown;9991001;;1,200;128;MAN Nutzfahrzeuge AG - Nuernberg;12;MAN;D2842LE;142;4;Oil;2;2100;Germany;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;United Kingdom Govt;United Kingdom;625;1975-09;0,000;2018-12-10;1978-06;60,000;211180420;Bundespolizeiamt See;0190237;2004-11;Oil Engine(s), Geared Drive;0;Bundespolizeiamt See;0190237;0;;;0;0,00;Patrol Vessel;;Tangermuende - Genthin;GEU023070;Bundespolizeiamt See;0190237;In Service/Commission;Bundespolizeiamt See;0190237;0;2007
4549767;BP 64 BORDE;;;;;;5,20;5,280;5,200;2008-04;0;DBGT;LR;Germany;0;2008-04;2,56;0;  Unknown;9991001;;1,200;128;MAN Nutzfahrzeuge AG - Nuernberg;12;MAN;D2842LE;142;4;Oil;2;2100;Germany;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;United Kingdom Govt;United Kingdom;450;;0,000;2018-12-11;1990-10;53,000;;Bundespolizeiamt See;0190237;2004-11;Oil Engine(s), Geared Drive;0;Bundespolizeiamt See;0190237;0;;;0;0,00;Patrol Vessel;;Tangermuende - Genthin;GEU023070;Bundespolizeiamt See;0190237;In Service/Commission;Bundespolizeiamt See;0190237;0;2008
4549779;BP 65 RHON 2;;;;;;5,20;5,280;5,200;2008-06;0;DBGU;LR;Germany;6;2008-06;2,56;40;  Unknown;9991001;;1,200;128;MAN Nutzfahrzeuge AG - Nuernberg;12;MAN;D2842LE;142;4;Oil;2;2100;Germany;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;392;;0,000;2019-02-28;1958-06;41,150;211179240;Bundespolizeiamt See;0190237;2004-11;Oil Engine(s), Geared Drive;0;Bundespolizeiamt See;0190237;0;;;0;0,00;Patrol Vessel;;Tangermuende - Genthin;GEU023070;Bundespolizeiamt See;0190237;In Service/Commission;Bundespolizeiamt See;0190237;0;2008
4589731;VALPAS;;;;;;8,66;0,000;8,660;1971-07;0;YLRS;;Finland;639;1971-07;4,9;0;  Unknown;9991001;;4,300;390;NV Werkspoor - Netherlands;8;Werkspoor;TMABS398;680;4;Oil;1;;Latvia;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;193;;0,000;2019-02-28;;31,630;275093000;Latvia Govt Coast Guard;4255343;1970-06;Oil Engine(s), Geared Drive;0;Latvia Govt Coast Guard;4255343;0;;;0;0,00;Patrol Vessel;;Laivateollisuus Ab - orig;FIN001011;Latvia Govt Coast Guard;4255343;In Service/Commission;  Unknown;9991001;0;1971
4644799;ALTAIR;Perkins;Perkins;;;0;6,10;0,000;6,100;2008-04;0;;LR;Sweden;15;2008-04;3,6;85;  Unknown;9991001;;1,430;130;MTU Friedrichshafen GmbH - Friedrichshafen;12;M.T.U.;12V2000M90;150;4;Oil;2;2300;Sweden;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;448;1955-09;0,000;2018-11-22;1955-09;45,000;;Sweden Govt Armed Forces;5561754;2006-05;Oil Engine(s), Geared Drive;0;Sweden Govt Armed Forces;5561754;0;;;0;0,00;Training Ship;;Swede Ship Marine AB;SWD075080;Sweden Govt Armed Forces;5561754;In Service/Commission;Sweden Govt Marine Materials;1274512;0;2008
4644804;ANTARES;Perkins;Perkins;;;0;6,10;0,000;6,100;2008-09;0;;LR;Sweden;15;2008-09;3,6;85;  Unknown;9991001;;1,430;130;MTU Friedrichshafen GmbH - Friedrichshafen;12;M.T.U.;12V2000M90;150;4;Oil;2;2300;Sweden;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;487;;0,000;2019-02-28;;45,730;;Sweden Govt Armed Forces;5561754;2006-05;Oil Engine(s), Geared Drive;0;Sweden Govt;0351052;0;;;0;0,00;Training Ship;;Swede Ship Marine AB;SWD075080;Sweden Govt;0351052;In Service/Commission;Sweden Govt Armed Forces;5561754;0;2008
4644816;ARCTURUS;Perkins;Perkins;;;0;6,10;0,000;6,100;2009-05;0;;LR;Sweden;15;2009-05;3,6;85;  Unknown;9991001;;1,430;130;MTU Friedrichshafen GmbH - Friedrichshafen;12;M.T.U.;12V2000M90;150;4;Oil;2;2300;Sweden;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;246;1955-03;0,000;2019-02-28;1955-04;32,340;;Sweden Govt Armed Forces;5561754;2006-05;Oil Engine(s), Geared Drive;0;Sweden Govt Armed Forces;5561754;0;;;0;0,00;Training Ship;;Swede Ship Marine AB;SWD075080;Sweden Govt Armed Forces;5561754;In Service/Commission;Sweden Govt Marine Materials;1274512;0;2009
4644828;ARGO;Perkins;Perkins;;;0;6,10;0,000;6,100;2009-01;0;;LR;Sweden;15;2009-01;3,6;85;  Unknown;9991001;;1,430;130;MTU Friedrichshafen GmbH - Friedrichshafen;12;M.T.U.;12V2000M90;150;4;Oil;2;2300;Sweden;0,00;0,00;0,00;5,00;Distillate Fuel;Not Applicable;0;  Unknown;;531;;0,000;2017-05-19;;49,200;;Sweden Govt Armed Forces;5561754;2006-05;Oil Engine(s), Geared Drive;0;Sweden Govt;0351052;0;;;0;0,00;Training Ship;;Swede Ship Marine AB;SWD075080;Sweden Govt Armed Forces;5561754;In Service/Commission;Sweden Govt Armed Forces;5561754;0;2009
4644830;ASTREA;Perkins;Perkins;;;0;6,10;0,000;6,100;2009-05;0;;LR;Sweden;15;2009-05;3,6;85;  Unknown;9991001;;1,430;130;MTU Friedrichshafen GmbH - Friedrichshafen;12;M.T.U.;12V2000M90;150;4;Oil;2;2300;Sweden;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;258;1958-12;0,000;2019-02-28;1959-03;41,460;;Sweden Govt Armed Forces;5561754;2006-05;Oil Engine(s), Geared Drive;0;Sweden Govt Armed Forces;5561754;0;;;0;0,00;Training Ship;;Swede Ship Marine AB;SWD075080;Sweden Govt Armed Forces;5561754;In Service/Commission;Sweden Govt Marine Materials;1274512;0;2009
4702503;HARRY DEWOLF;;;;;;19,00;19,020;19,000;2019-03;0;;LR;Canada;0;;0;6440;;;;5,700;0;Unknown;;;;0;;Oil;2;;Canada;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;161;;0,000;2018-07-26;;34,520;;Canada Govt National Defence;0042170;2015-01;Oil Engines, Elec. & Geared Dr;0;Canada Govt National Defence;0042170;0;;;0;17,00;Patrol Vessel;;Halifax Shipyard Ltd;CAN033053;Canada Govt National Defence;0042170;Launched;  Unknown;9991001;0;2019
4702515;MARGARET BROOKE;;;;;;19,00;19,020;19,000;2019-09;0;;LR;Canada;0;;0;6440;;;;5,700;0;Unknown;;;;0;;Oil;2;;Canada;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Nigeria Govt;Nigeria;1159;;0,000;2019-02-28;;62,770;;Canada Govt National Defence;0042170;2015-01;Oil Engines, Elec. & Geared Dr;0;Canada Govt National Defence;0042170;0;;;0;17,00;Patrol Vessel;;Halifax Shipyard Ltd;CAN033053;Canada Govt National Defence;0042170;Keel Laid;  Unknown;9991001;0;2019
4702527;MAX BERNAYS;;;;;;19,00;19,020;19,000;2020-10;0;;LR;Canada;0;;0;6440;;;;5,700;0;Unknown;;;;0;;Oil;2;;Canada;0,00;0,00;0,00;0,00;Coal;Not Applicable;0;Swecox International AB;Sweden;304;;0,000;2015-01-23;;39,810;;Canada Govt National Defence;0042170;2015-01;Oil Engines, Elec. & Geared Dr;0;Canada Govt National Defence;0042170;0;;;0;17,00;Patrol Vessel;;Halifax Shipyard Ltd;CAN033053;Canada Govt National Defence;0042170;On Order/Not Commenced;  Unknown;9991001;0;2020
4702539;WILLIAM HALL;;;;;;19,00;19,020;19,000;2020-07;0;;LR;Canada;0;;0;6440;;;;5,700;0;Unknown;;;;0;;Oil;2;;Canada;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Malaysia Govt;Malaysia;394;;0,000;2019-02-28;;37,900;;Canada Govt National Defence;0042170;2015-01;Oil Engines, Elec. & Geared Dr;0;Canada Govt National Defence;0042170;0;;;0;17,00;Patrol Vessel;;Halifax Shipyard Ltd;CAN033053;Canada Govt National Defence;0042170;On Order/Not Commenced;  Unknown;9991001;0;2020
4702541;FREDERICK ROLETTE;;;;;;19,00;19,020;19,000;2021-04;0;;LR;Canada;0;;0;6440;;;;5,700;0;Unknown;;;;0;;Oil;2;;Canada;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;670;;0,000;2016-10-19;;56,010;;Canada Govt National Defence;0042170;2015-01;Oil Engine(s), Geared Drive;0;Canada Govt National Defence;0042170;0;;;0;17,00;Patrol Vessel;;Halifax Shipyard Ltd;CAN033053;Canada Govt National Defence;0042170;On Order/Not Commenced;  Unknown;9991001;0;2021
4702553;ROBERT HAMPTON GRAY;;;;;;19,00;19,020;19,000;2022-01;0;;LR;Canada;0;;0;6440;;;;5,700;0;Unknown;;;;0;;Oil;2;;Canada;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;202;;0,000;2018-04-03;;32,090;;Canada Govt National Defence;0042170;2015-01;Oil Engine(s), Geared Drive;0;Canada Govt National Defence;0042170;0;;;0;17,00;Patrol Vessel;;Halifax Shipyard Ltd;CAN033053;Canada Govt National Defence;0042170;On Order/Not Commenced;  Unknown;9991001;0;2022
4734104;TED DIRO;;;;;;7,80;8,000;7,800;2018-10;0;P2DQ;LR;Australia;0;2018-10;0;0;  Unknown;9991001;;2,500;170;Caterpillar Inc - USA;16;Caterpillar;3516C;190;4;Oil;2;1600;Papua New Guinea;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Egypt Govt;Egypt;107;;0,000;2019-02-28;;32,160;553111885;Australia Govt Dept of Defence;0503215;2016-05;Oil Engine(s), Geared Drive;0;Australia Govt Dept of Defence;0503215;0;;;0;20,00;Patrol Vessel;;Austal Ships Pty Ltd;AST102068;Australia Govt Dept of Defence;0503215;In Service/Commission;  Unknown;9991001;0;2018
4734116;AUSTAL 522;;;;;;7,80;8,000;7,800;2019-04;0;;LR;Australia;0;;0;0;;;;2,500;170;Caterpillar Inc - USA;16;Caterpillar;3516C;190;4;Oil;2;1600;Australia;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;235;;0,000;2019-02-28;;35,850;;Australia Govt Dept of Defence;0503215;2016-05;Oil Engine(s), Geared Drive;0;Australia Govt Dept of Defence;0503215;0;;;0;20,00;Patrol Vessel;;Austal Ships Pty Ltd;AST102068;Australia Govt Dept of Defence;0503215;On Order/Not Commenced;  Unknown;9991001;0;2019
4734128;AUSTAL 523;;;;;;7,80;8,000;7,800;2019-06;0;;LR;Australia;0;;0;0;;;;2,500;170;Caterpillar Inc - USA;16;Caterpillar;3516C;190;4;Oil;2;1600;Australia;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Bernes OA;Norway;199;;0,000;2019-02-28;;39,960;;Australia Govt Dept of Defence;0503215;2016-05;Oil Engine(s), Geared Drive;0;Australia Govt Dept of Defence;0503215;0;;;0;20,00;Patrol Vessel;;Austal Ships Pty Ltd;AST102068;Australia Govt Dept of Defence;0503215;On Order/Not Commenced;  Unknown;9991001;0;2019
4734130;AUSTAL 524;;;;;;7,80;8,000;7,800;2019-08;0;;LR;Australia;0;;0;0;;;;2,500;170;Caterpillar Inc - USA;16;Caterpillar;3516C;190;4;Oil;2;1600;Australia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Egypt Govt;Egypt;107;;0,000;2019-02-28;;32,160;;Australia Govt Dept of Defence;0503215;2016-05;Oil Engine(s), Geared Drive;0;Australia Govt Dept of Defence;0503215;0;;;0;20,00;Patrol Vessel;;Austal Ships Pty Ltd;AST102068;Australia Govt Dept of Defence;0503215;On Order/Not Commenced;  Unknown;9991001;0;2019
4734142;AUSTAL 525;;;;;;7,80;8,000;7,800;2019-11;0;;LR;Australia;0;;0;0;;;;2,500;170;Caterpillar Inc - USA;16;Caterpillar;3516C;190;4;Oil;2;1600;Australia;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Mountain Marine Transportation;Canada;256;;0,000;2016-03-07;;33,530;;Australia Govt Dept of Defence;0503215;2016-05;Oil Engine(s), Geared Drive;0;Australia Govt Dept of Defence;0503215;0;;;0;20,00;Patrol Vessel;;Austal Ships Pty Ltd;AST102068;Australia Govt Dept of Defence;0503215;On Order/Not Commenced;  Unknown;9991001;0;2019
4734154;AUSTAL 526;;;;;;7,80;8,000;7,800;2020-03;0;;LR;Australia;0;;0;0;;;;2,500;170;Caterpillar Inc - USA;16;Caterpillar;3516C;190;4;Oil;2;1600;Australia;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;1042;;0,000;2018-10-03;;65,560;;Australia Govt Dept of Defence;0503215;2016-05;Oil Engine(s), Geared Drive;0;Australia Govt Dept of Defence;0503215;0;;;0;20,00;Patrol Vessel;;Austal Ships Pty Ltd;AST102068;Australia Govt Dept of Defence;0503215;On Order/Not Commenced;  Unknown;9991001;0;2020
4734166;AUSTAL 527;;;;;;7,80;8,000;7,800;2020-05;0;;LR;Australia;0;;0;0;;;;2,500;170;Caterpillar Inc - USA;16;Caterpillar;3516C;190;4;Oil;2;1600;Australia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;762;;0,000;2019-02-28;;55,070;;Australia Govt Dept of Defence;0503215;2016-05;Oil Engine(s), Geared Drive;0;Australia Govt Dept of Defence;0503215;0;;;0;20,00;Patrol Vessel;;Austal Ships Pty Ltd;AST102068;Australia Govt Dept of Defence;0503215;On Order/Not Commenced;  Unknown;9991001;0;2020
4734178;AUSTAL 528;;;;;;7,80;8,000;7,800;2020-08;0;;LR;Australia;0;;0;0;;;;2,500;170;Caterpillar Inc - USA;16;Caterpillar;3516C;190;4;Oil;2;1600;Australia;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;133;;0,000;2019-02-28;;26,450;;Australia Govt Dept of Defence;0503215;2016-05;Oil Engine(s), Geared Drive;0;Australia Govt Dept of Defence;0503215;0;;;0;20,00;Patrol Vessel;;Austal Ships Pty Ltd;AST102068;Australia Govt Dept of Defence;0503215;On Order/Not Commenced;  Unknown;9991001;0;2020
4734180;AUSTAL 529;;;;;;7,80;8,000;7,800;2020-11;0;;LR;Australia;0;;0;0;;;;2,500;170;Caterpillar Inc - USA;16;Caterpillar;3516C;190;4;Oil;2;1600;Australia;0,00;0,00;0,00;0,00;Unknown;Unknown;0;  Unknown;;190;1955-03;0,000;2012-08-02;;36,730;;Australia Govt Dept of Defence;0503215;2016-05;Oil Engine(s), Geared Drive;0;Australia Govt Dept of Defence;0503215;0;;;0;20,00;Patrol Vessel;;Austal Ships Pty Ltd;AST102068;Australia Govt Dept of Defence;0503215;On Order/Not Commenced;  Unknown;9991001;0;2020
4734192;AUSTAL 530;;;;;;7,80;8,000;7,800;2021-03;0;;LR;Australia;0;;0;0;;;;2,500;170;Caterpillar Inc - USA;16;Caterpillar;3516C;190;4;Oil;2;1600;Australia;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Bilberry Shipping;Irish Republic;981;;0,000;2011-11-04;;63,530;;Australia Govt Dept of Defence;0503215;2016-05;Oil Engine(s), Geared Drive;0;Australia Govt Dept of Defence;0503215;0;;;0;20,00;Patrol Vessel;;Austal Ships Pty Ltd;AST102068;Australia Govt Dept of Defence;0503215;On Order/Not Commenced;  Unknown;9991001;0;2021
4734207;AUSTAL 531;;;;;;7,80;8,000;7,800;2021-05;0;;LR;Australia;0;;0;0;;;;2,500;170;Caterpillar Inc - USA;16;Caterpillar;3516C;190;4;Oil;2;1600;Australia;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;667;;0,000;2018-10-05;1942-05;56,450;;Australia Govt Dept of Defence;0503215;2016-05;Oil Engine(s), Geared Drive;0;Australia Govt Dept of Defence;0503215;0;;;0;20,00;Patrol Vessel;;Austal Ships Pty Ltd;AST102068;Australia Govt Dept of Defence;0503215;On Order/Not Commenced;  Unknown;9991001;0;2021
4734219;AUSTAL 532;;;;;;7,80;8,000;7,800;2021-07;0;;LR;Australia;0;;0;0;;;;2,500;170;Caterpillar Inc - USA;16;Caterpillar;3516C;190;4;Oil;2;1600;Australia;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;128;;0,000;2019-02-28;;29,700;;Australia Govt Dept of Defence;0503215;2016-05;Oil Engine(s), Geared Drive;0;Australia Govt Dept of Defence;0503215;0;;;0;20,00;Patrol Vessel;;Austal Ships Pty Ltd;AST102068;Australia Govt Dept of Defence;0503215;On Order/Not Commenced;  Unknown;9991001;0;2021
